county,state,votes16_Donald_Trump,votes16_Hillary_Clinton,total_votes16,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Poverty,Income,IncomePerCap,IncomePerCapErr
Gove,KS,1127.0,149.0,1328.0,1433.0,1256.0,163.0,185.0,12.0,2632.0,1330.0,1302.0,2.7,94.6,0.1,0.9,0.8,0.0,9.0,50817.0,29352.0,2388.0
Grady,GA,6047.0,3005.0,9187.0,10707.0,7034.0,3619.0,871.0,25.0,25048.0,12247.0,12801.0,11.1,58.3,28.2,0.5,0.5,0.3,25.4,39462.0,20864.0,1523.0
Grady,OK,17293.0,3878.0,22257.0,23101.0,18538.0,4144.0,1692.0,16.0,54351.0,27146.0,27205.0,5.5,82.0,2.1,4.9,0.4,0.0,12.4,55527.0,27334.0,766.0
Grafton,NH,19010.0,28508.0,50112.0,784.0,423.0,345.0,255.0,1.0,89280.0,43952.0,45328.0,2.2,91.2,1.0,0.4,3.4,0.1,10.9,61036.0,35255.0,1138.0
Graham,AZ,8025.0,3301.0,11939.0,14993.0,10747.0,4034.0,1281.0,29.0,37700.0,20233.0,17467.0,32.5,51.2,1.8,12.6,0.7,0.2,21.4,48173.0,17874.0,895.0
Graham,KS,1013.0,185.0,1265.0,1302.0,1052.0,222.0,57.0,1.0,2561.0,1270.0,1291.0,3.2,88.8,4.1,0.1,0.7,0.0,12.3,43427.0,27165.0,2245.0
Graham,NC,3260.0,761.0,4094.0,4619.0,3673.0,902.0,252.0,8.0,8607.0,4212.0,4395.0,1.1,87.4,0.2,10.6,0.0,0.0,19.0,36030.0,19095.0,1513.0
Grainger,TN,6618.0,1154.0,7985.0,10123.0,8559.0,1463.0,649.0,4.0,22942.0,11383.0,11559.0,3.0,94.9,0.4,0.3,0.3,0.0,18.7,40088.0,20966.0,1058.0
Grand,CO,4467.0,3319.0,8513.0,9804.0,4857.0,4676.0,159.0,1.0,14793.0,7997.0,6796.0,8.1,86.9,0.4,0.0,1.9,0.7,13.1,66489.0,32919.0,2466.0
Grand,UT,1924.0,1920.0,4427.0,5027.0,2168.0,2733.0,0.0,0.0,9544.0,4823.0,4721.0,10.0,88.1,0.2,1.1,0.4,0.0,12.7,46658.0,25662.0,2645.0
Grand Forks,ND,16325.0,10828.0,29711.0,30970.0,16987.0,12880.0,4624.0,22.0,70130.0,36438.0,33692.0,4.0,85.0,3.4,2.5,2.6,0.1,17.0,51410.0,30465.0,1031.0
Grand Isle,VT,1487.0,2094.0,3778.0,1419.0,538.0,831.0,17.0,0.0,6950.0,3432.0,3518.0,1.8,93.2,0.2,0.7,0.5,0.0,7.5,66111.0,38635.0,2360.0
Grand Traverse,MI,27412.0,20964.0,51460.0,60226.0,30502.0,28682.0,874.0,14.0,91222.0,44860.0,46362.0,2.7,92.6,1.1,0.9,0.6,0.1,9.7,58229.0,31701.0,1043.0
Granite,MT,1185.0,469.0,1765.0,2102.0,1419.0,638.0,71.0,0.0,3206.0,1622.0,1584.0,2.2,94.6,0.1,0.4,0.1,0.0,9.9,49063.0,29144.0,3386.0
Grant,AR,5160.0,1407.0,6908.0,8200.0,6794.0,1268.0,382.0,4.0,18076.0,8829.0,9247.0,2.5,93.0,2.9,0.2,0.0,0.0,14.4,49968.0,25814.0,2380.0
Grant,IN,17009.0,7029.0,25239.0,27230.0,18543.0,8015.0,1483.0,41.0,67615.0,32360.0,35255.0,4.1,85.3,7.1,0.2,0.9,0.0,19.1,42046.0,21024.0,576.0
Grant,KS,1755.0,427.0,2311.0,2452.0,1910.0,497.0,470.0,8.0,7716.0,4066.0,3650.0,46.8,51.8,0.0,0.3,0.0,0.0,10.0,57474.0,26138.0,2387.0
Grant,KY,7268.0,1910.0,9556.0,11106.0,8725.0,2205.0,288.0,6.0,24800.0,12266.0,12534.0,2.7,93.9,0.9,0.1,0.1,0.0,21.5,43881.0,20892.0,1342.0
Grant,MN,2063.0,1104.0,3453.0,3650.0,2269.0,1300.0,111.0,5.0,5923.0,2972.0,2951.0,2.1,95.6,0.2,0.2,0.1,0.0,10.6,53727.0,30359.0,1895.0
Grant,ND,1098.0,187.0,1361.0,1367.0,1132.0,207.0,84.0,4.0,2387.0,1188.0,1199.0,0.8,96.9,0.1,1.4,0.1,0.0,12.8,50875.0,33537.0,2615.0
Grant,NE,367.0,20.0,394.0,402.0,375.0,20.0,5.0,0.0,682.0,346.0,336.0,1.9,96.2,0.9,0.0,0.0,0.0,21.1,45833.0,22693.0,2682.0
Grant,NM,5251.0,6226.0,12713.0,14435.0,6553.0,7590.0,206.0,4.0,28382.0,13940.0,14442.0,50.0,46.5,0.7,1.5,0.1,0.0,22.0,40470.0,23898.0,1637.0
Grant,OK,1827.0,287.0,2200.0,2226.0,1916.0,280.0,114.0,2.0,4458.0,2265.0,2193.0,4.6,88.9,0.2,0.4,0.1,0.1,9.6,54460.0,29002.0,2423.0
Grant,OR,3187.0,732.0,4171.0,4593.0,3544.0,928.0,14.0,0.0,7209.0,3647.0,3562.0,3.6,91.8,0.4,1.0,0.4,0.0,13.7,44826.0,25154.0,1761.0
Grant,SD,2381.0,970.0,3562.0,3745.0,2618.0,1056.0,326.0,2.0,7133.0,3652.0,3481.0,1.8,93.9,0.0,3.4,0.1,0.0,7.6,56276.0,29363.0,2619.0
Grant,WA,17813.0,7400.0,27144.0,36878.0,24442.0,11572.0,3382.0,28.0,93420.0,47166.0,46254.0,40.7,54.9,0.7,1.0,1.0,0.1,15.9,52382.0,22508.0,832.0
Grant,WI,12347.0,10047.0,24051.0,25608.0,14142.0,10998.0,2043.0,36.0,51742.0,26915.0,24827.0,1.5,95.3,1.3,0.2,0.8,0.0,15.3,50522.0,23753.0,480.0
Grant,WV,4338.0,510.0,4945.0,5509.0,4871.0,607.0,199.0,8.0,11673.0,5844.0,5829.0,1.0,96.8,1.6,0.0,0.0,0.0,12.7,40093.0,21705.0,1654.0
Grant,LA,7406.0,1181.0,8819.0,9392.0,8117.0,1157.0,545.0,30.0,22305.0,12669.0,9636.0,4.9,76.6,15.2,1.3,0.2,0.0,20.2,40577.0,18509.0,1109.0
Granville,NC,13500.0,12827.0,26920.0,31605.0,16651.0,14568.0,2069.0,50.0,58503.0,29686.0,28817.0,7.6,58.2,30.6,0.5,0.4,0.0,14.3,52089.0,24859.0,844.0
Gratiot,MI,9878.0,5665.0,16442.0,19148.0,12102.0,6693.0,594.0,17.0,41319.0,21937.0,19382.0,5.8,86.5,5.6,0.2,0.3,0.0,20.5,42256.0,20597.0,686.0
Graves,KY,12671.0,3308.0,16592.0,17018.0,13206.0,3559.0,948.0,30.0,37259.0,18276.0,18983.0,6.1,87.1,4.5,0.2,0.5,0.2,19.2,40369.0,22112.0,1341.0
Gray,KS,1651.0,257.0,2011.0,2240.0,1871.0,337.0,211.0,2.0,6004.0,3004.0,3000.0,15.0,84.3,0.0,0.0,0.0,0.2,8.5,61220.0,27031.0,1464.0
Gray,TX,6495.0,699.0,7360.0,7745.0,6812.0,820.0,516.0,10.0,22962.0,12143.0,10819.0,27.9,64.5,4.3,0.9,0.7,0.1,14.9,48314.0,23457.0,1409.0
Grays Harbor,WA,11818.0,10194.0,23783.0,36551.0,18960.0,16623.0,726.0,11.0,71454.0,36786.0,34668.0,9.8,79.9,1.0,4.1,1.6,0.3,16.0,45483.0,24081.0,827.0
Grayson,KY,8219.0,1959.0,10572.0,11983.0,9453.0,2400.0,560.0,16.0,26129.0,13079.0,13050.0,1.3,95.3,1.3,0.4,0.2,0.0,25.7,35944.0,19520.0,1126.0
Grayson,TX,35274.0,10276.0,47068.0,58760.0,43776.0,14223.0,2752.0,75.0,126146.0,61556.0,64590.0,12.7,76.4,5.5,1.3,1.3,0.0,14.3,52683.0,26535.0,639.0
Grayson,VA,5593.0,1407.0,7258.0,8120.0,6529.0,1535.0,395.0,19.0,15708.0,7875.0,7833.0,3.1,90.8,3.8,0.3,0.2,0.0,20.2,32048.0,20525.0,1665.0
Greeley,KS,523.0,83.0,639.0,629.0,537.0,77.0,34.0,0.0,1210.0,584.0,626.0,22.1,74.8,0.8,0.7,0.2,0.0,11.5,47045.0,25775.0,3624.0
Greeley,NE,911.0,210.0,1165.0,1258.0,1016.0,229.0,48.0,0.0,2436.0,1203.0,1233.0,2.0,96.2,0.6,0.0,0.4,0.0,9.8,47218.0,25544.0,1682.0
Green,KY,4372.0,832.0,5333.0,5812.0,4838.0,920.0,344.0,8.0,11044.0,5356.0,5688.0,0.6,94.4,3.1,0.0,0.3,0.0,19.0,37388.0,23448.0,2940.0
Green,WI,8693.0,9121.0,18791.0,21406.0,10169.0,10851.0,1058.0,6.0,36869.0,18265.0,18604.0,3.0,94.5,0.4,0.1,0.7,0.0,8.9,60609.0,30208.0,642.0
Green Lake,WI,6210.0,2700.0,9315.0,10671.0,7168.0,3344.0,815.0,4.0,18745.0,9405.0,9340.0,4.6,92.9,0.6,0.3,0.3,0.0,11.4,50276.0,26372.0,839.0
Greenbrier,WV,9499.0,3743.0,13984.0,15850.0,10925.0,4655.0,217.0,4.0,35523.0,17349.0,18174.0,1.7,92.7,2.6,0.0,0.2,0.0,17.8,40483.0,23777.0,1483.0
Greene,AL,838.0,4006.0,4862.0,4771.0,875.0,3880.0,351.0,17.0,8533.0,4058.0,4475.0,1.2,17.1,80.3,0.6,0.0,0.0,38.8,20954.0,14197.0,1242.0
Greene,AR,10698.0,3056.0,14560.0,16066.0,12651.0,3045.0,1666.0,20.0,44197.0,21806.0,22391.0,2.7,93.9,1.0,0.3,0.3,0.1,15.9,45566.0,22094.0,954.0
Greene,GA,5488.0,3194.0,8831.0,11247.0,7068.0,4088.0,584.0,25.0,16732.0,8142.0,8590.0,6.1,56.4,35.8,0.1,1.0,0.0,21.9,45069.0,32890.0,2712.0
Greene,IA,2819.0,1688.0,4762.0,5054.0,3221.0,1768.0,209.0,0.0,9046.0,4409.0,4637.0,2.7,95.1,0.1,0.1,1.3,0.0,10.0,52529.0,27968.0,1440.0
Greene,IL,4139.0,1202.0,5542.0,6224.0,4767.0,1349.0,342.0,17.0,13311.0,6682.0,6629.0,0.4,96.7,1.3,0.2,0.2,0.0,17.9,44502.0,22836.0,1353.0
Greene,IN,10275.0,2929.0,13763.0,14782.0,11103.0,3389.0,636.0,40.0,32431.0,16040.0,16391.0,1.3,96.8,0.2,0.0,0.4,0.0,12.9,49648.0,24744.0,1294.0
Greene,MO,77387.0,42400.0,127609.0,138074.0,81312.0,53307.0,9668.0,140.0,286759.0,139733.0,147026.0,3.5,88.2,3.2,0.4,1.9,0.1,18.5,43175.0,25529.0,494.0
Greene,MS,4309.0,956.0,5325.0,5748.0,4740.0,952.0,488.0,18.0,13801.0,8077.0,5724.0,1.1,72.1,25.6,0.2,0.0,0.0,15.1,48029.0,18002.0,2360.0
Greene,NC,4358.0,3570.0,8013.0,8715.0,4858.0,3820.0,973.0,13.0,21059.0,11380.0,9679.0,14.9,46.9,35.4,0.4,0.1,0.0,25.8,36989.0,18662.0,1229.0
Greene,NY,11546.0,6370.0,18869.0,20882.0,12722.0,7675.0,516.0,18.0,47791.0,24875.0,22916.0,5.5,85.6,6.0,0.3,1.1,0.0,12.4,53214.0,27402.0,1054.0
Greene,OH,47506.0,28023.0,79633.0,86616.0,50937.0,34023.0,2828.0,42.0,164825.0,81014.0,83811.0,2.7,84.2,6.8,0.1,3.0,0.0,12.3,65032.0,33138.0,681.0
Greene,PA,10394.0,4157.0,14955.0,17635.0,12556.0,4900.0,268.0,1.0,37338.0,19397.0,17941.0,1.5,93.6,3.1,0.1,0.4,0.0,14.8,50972.0,25574.0,926.0
Greene,TN,18538.0,4211.0,23491.0,28057.0,22185.0,5183.0,1973.0,55.0,68520.0,33482.0,35038.0,2.7,93.3,2.2,0.3,0.4,0.0,17.2,38266.0,21960.0,1081.0
Greene,VA,5943.0,2923.0,9503.0,11270.0,6866.0,4163.0,298.0,3.0,19213.0,9387.0,9826.0,5.7,83.3,5.9,0.2,1.3,0.0,9.4,62952.0,30215.0,2451.0
Greenlee,AZ,1892.0,1092.0,3243.0,3685.0,2433.0,1182.0,104.0,1.0,9368.0,4997.0,4371.0,46.4,47.6,2.0,3.6,0.4,0.0,11.5,56298.0,24935.0,2053.0
Greensville,VA,1737.0,2558.0,4363.0,4565.0,1914.0,2627.0,909.0,15.0,11606.0,7238.0,4368.0,3.9,37.1,57.5,0.1,0.1,0.0,17.0,42121.0,16835.0,1231.0
Greenup,KY,11546.0,4146.0,16273.0,18176.0,13064.0,4873.0,679.0,12.0,36012.0,17533.0,18479.0,1.0,96.3,0.8,0.1,0.4,0.0,16.5,47517.0,25378.0,1154.0
Greenville,SC,125595.0,73338.0,211572.0,258155.0,150021.0,103030.0,18207.0,353.0,490332.0,238009.0,252323.0,8.8,69.0,18.0,0.2,2.2,0.1,13.5,53739.0,29132.0,426.0
Greenwood,KS,2146.0,484.0,2811.0,3030.0,2404.0,562.0,108.0,0.0,6227.0,3121.0,3106.0,3.7,92.4,0.2,0.2,0.0,0.0,12.4,41648.0,24837.0,2331.0
Greenwood,SC,16881.0,10633.0,28600.0,32006.0,19431.0,12145.0,2604.0,76.0,69981.0,32489.0,37492.0,5.8,60.1,31.2,0.0,0.9,0.0,24.2,39196.0,22636.0,875.0
Greer,OK,1482.0,323.0,1896.0,1973.0,1605.0,328.0,159.0,8.0,6018.0,3463.0,2555.0,11.0,75.4,8.4,2.6,0.0,0.0,19.2,35898.0,20073.0,2791.0
Gregg,TX,28693.0,11623.0,41365.0,47700.0,32352.0,14657.0,2612.0,87.0,123402.0,60366.0,63036.0,18.2,58.3,20.1,0.3,1.4,0.1,17.6,47970.0,25144.0,748.0
Gregory,SD,1600.0,391.0,2091.0,2258.0,1771.0,455.0,254.0,10.0,4209.0,2156.0,2053.0,1.5,88.4,0.0,7.0,0.5,0.0,15.3,42679.0,26169.0,1968.0
Grenada,MS,5940.0,4386.0,10442.0,7838.0,4889.0,2866.0,1245.0,41.0,21379.0,10097.0,11282.0,0.4,55.1,43.2,0.3,0.0,0.0,24.2,34876.0,20150.0,1417.0
Griggs,ND,847.0,298.0,1247.0,1250.0,907.0,308.0,110.0,1.0,2276.0,1153.0,1123.0,0.3,96.2,1.4,0.9,0.0,0.0,8.0,50272.0,33416.0,2621.0
Grimes,TX,7065.0,2194.0,9528.0,12398.0,9419.0,2831.0,1193.0,36.0,27358.0,15070.0,12288.0,23.6,58.7,15.6,0.3,0.1,0.0,18.6,49745.0,23585.0,2861.0
Grundy,IA,4516.0,1847.0,6766.0,7260.0,4929.0,2206.0,375.0,6.0,12354.0,6117.0,6237.0,1.2,97.1,0.7,0.0,0.3,0.0,5.8,65170.0,35662.0,1734.0
Grundy,IL,13417.0,8021.0,22891.0,26400.0,16372.0,9445.0,1125.0,7.0,50333.0,25154.0,25179.0,9.4,87.1,1.3,0.0,0.7,0.0,9.4,71598.0,31914.0,1062.0
Grundy,MO,3462.0,780.0,4413.0,4437.0,3585.0,799.0,284.0,11.0,10111.0,4937.0,5174.0,2.1,94.6,0.3,1.0,0.3,0.1,20.5,41092.0,22014.0,1403.0
Grundy,TN,3626.0,998.0,4750.0,5844.0,4795.0,985.0,605.0,13.0,13359.0,6575.0,6784.0,1.2,81.2,0.5,0.1,0.2,0.1,28.5,31919.0,15824.0,1127.0
Guadalupe,NM,591.0,962.0,1814.0,2179.0,912.0,1229.0,46.0,1.0,4426.0,2645.0,1781.0,82.1,15.1,1.3,1.3,0.0,0.0,13.0,26060.0,18086.0,2125.0
Guadalupe,TX,36495.0,18308.0,57220.0,77382.0,47423.0,28706.0,3903.0,81.0,150889.0,74611.0,76278.0,37.3,51.4,7.1,0.2,1.7,0.0,10.6,66187.0,29300.0,692.0
Guernsey,OH,11164.0,4286.0,16156.0,17806.0,13077.0,4498.0,439.0,8.0,39414.0,19544.0,19870.0,1.1,94.8,1.2,0.2,0.3,0.0,20.2,42744.0,22864.0,763.0
Guilford,NC,97461.0,147949.0,252087.0,281201.0,106384.0,171538.0,11962.0,210.0,517197.0,245216.0,271981.0,7.7,51.4,33.3,0.4,4.8,0.0,16.7,49253.0,28582.0,446.0
Gulf,FL,5320.0,1715.0,7279.0,8172.0,6113.0,1985.0,956.0,15.0,16018.0,9595.0,6423.0,4.8,74.5,16.8,0.5,0.6,0.2,14.9,44647.0,21085.0,1472.0
Gunnison,CO,3250.0,5068.0,9299.0,10887.0,3599.0,6976.0,322.0,7.0,16215.0,8795.0,7420.0,9.1,87.4,0.3,0.8,0.5,0.1,14.1,52651.0,27669.0,1392.0
Guthrie,IA,3603.0,1720.0,5654.0,6369.0,4272.0,1985.0,427.0,15.0,10664.0,5321.0,5343.0,2.4,95.6,0.3,0.3,0.3,0.0,10.1,56306.0,30646.0,2381.0
Gwinnett,GA,146463.0,165063.0,323931.0,413865.0,166413.0,241827.0,31218.0,450.0,889954.0,435401.0,454553.0,20.7,39.3,25.9,0.2,11.2,0.0,12.1,64496.0,27945.0,324.0
Haakon,SD,936.0,77.0,1044.0,1137.0,1026.0,105.0,104.0,2.0,2084.0,1047.0,1037.0,0.5,88.7,0.0,7.7,0.0,0.0,17.2,38873.0,22863.0,3016.0
Habersham,GA,13184.0,2483.0,16128.0,20432.0,16637.0,3563.0,1909.0,78.0,43878.0,20824.0,23054.0,14.2,77.3,3.1,0.1,2.3,0.2,17.2,44474.0,20656.0,871.0
Hale,AL,3172.0,4772.0,8010.0,7922.0,3190.0,4687.0,796.0,30.0,14995.0,7049.0,7946.0,1.3,39.5,58.7,0.2,0.2,0.0,26.1,34679.0,20269.0,1272.0
Hale,TX,6347.0,2090.0,8802.0,9560.0,7162.0,2271.0,2678.0,64.0,34527.0,17906.0,16621.0,58.8,34.6,4.4,0.1,0.2,0.0,19.8,46012.0,19205.0,866.0
Halifax,NC,8954.0,15642.0,24881.0,25485.0,9973.0,15382.0,1484.0,27.0,52300.0,25152.0,27148.0,2.7,38.7,52.6,3.5,0.8,0.0,26.8,33573.0,20406.0,1200.0
Halifax,VA,9698.0,6890.0,16946.0,18224.0,10418.0,7666.0,553.0,8.0,35030.0,16505.0,18525.0,2.0,59.8,35.7,0.3,0.7,0.0,18.7,39233.0,21155.0,967.0
Hall,GA,51681.0,16153.0,70133.0,90523.0,64170.0,25031.0,10845.0,179.0,192865.0,96103.0,96762.0,27.8,61.6,7.3,0.2,1.7,0.0,16.1,55622.0,26283.0,697.0
Hall,NE,14139.0,6142.0,21331.0,24374.0,16189.0,7681.0,2790.0,52.0,61233.0,30843.0,30390.0,26.8,68.0,2.2,0.3,1.2,0.2,13.5,53807.0,26419.0,1056.0
Hall,TX,891.0,164.0,1089.0,1165.0,992.0,167.0,44.0,1.0,3102.0,1552.0,1550.0,34.2,56.7,7.4,0.1,0.5,0.0,22.2,31324.0,20022.0,3934.0
Hamblen,TN,15839.0,4075.0,20579.0,24606.0,18789.0,5497.0,2584.0,50.0,63465.0,31109.0,32356.0,11.5,81.9,3.4,0.1,1.0,0.0,19.8,42042.0,21962.0,1135.0
Hamilton,FL,3439.0,1899.0,5451.0,5838.0,3815.0,1963.0,910.0,10.0,14238.0,8228.0,6010.0,9.2,54.9,34.1,0.6,0.0,0.0,26.6,36209.0,16109.0,1564.0
Hamilton,IA,4450.0,2715.0,7589.0,8516.0,4956.0,2842.0,504.0,5.0,15201.0,7433.0,7768.0,6.0,89.6,1.1,0.0,3.0,0.0,9.4,55836.0,27963.0,1460.0
Hamilton,IL,3205.0,800.0,4143.0,4316.0,3429.0,821.0,148.0,2.0,8259.0,4045.0,4214.0,0.3,98.9,0.6,0.1,0.1,0.0,13.9,47293.0,25945.0,2132.0
Hamilton,IN,87299.0,57214.0,153630.0,193823.0,101563.0,88367.0,7085.0,125.0,309687.0,151395.0,158292.0,3.8,84.5,3.6,0.1,5.7,0.0,5.0,90582.0,44443.0,1040.0
Hamilton,KS,690.0,114.0,847.0,837.0,684.0,134.0,64.0,0.0,2621.0,1381.0,1240.0,33.7,63.8,0.7,0.2,0.0,0.0,9.3,48160.0,21694.0,2207.0
Hamilton,NE,3763.0,873.0,4902.0,5520.0,4297.0,1117.0,255.0,12.0,9149.0,4566.0,4583.0,3.2,95.2,0.7,0.1,0.1,0.0,7.2,61944.0,31989.0,1425.0
Hamilton,NY,1795.0,752.0,2688.0,2825.0,1917.0,863.0,19.0,0.0,4646.0,2387.0,2259.0,1.5,95.5,0.8,0.0,0.0,0.0,9.7,55587.0,24891.0,2007.0
Hamilton,OH,169972.0,207587.0,395000.0,417408.0,173015.0,238101.0,19030.0,349.0,808703.0,389496.0,419207.0,3.0,65.9,25.6,0.1,2.4,0.1,17.0,52389.0,32638.0,349.0
Hamilton,TN,78661.0,55260.0,141088.0,170735.0,91991.0,75360.0,12313.0,111.0,354589.0,170993.0,183596.0,5.3,71.4,19.3,0.1,2.0,0.0,14.5,50273.0,29711.0,628.0
Hamilton,TX,3056.0,479.0,3609.0,4347.0,3613.0,641.0,206.0,5.0,8220.0,4062.0,4158.0,12.0,85.1,0.7,0.7,0.2,0.0,16.1,46611.0,26522.0,3521.0
Hamlin,SD,2051.0,555.0,2762.0,3083.0,2372.0,647.0,225.0,0.0,5911.0,3024.0,2887.0,3.7,94.5,0.2,0.7,0.2,0.0,5.6,61784.0,27060.0,1586.0
Hampden,MA,78230.0,110313.0,200220.0,3326.0,1709.0,1532.0,10359.0,821.0,469188.0,226391.0,242797.0,23.9,64.1,7.8,0.1,2.2,0.0,17.2,52205.0,28072.0,405.0
Hampshire,WV,6646.0,1576.0,8557.0,10086.0,8033.0,1939.0,144.0,1.0,23412.0,12081.0,11331.0,1.3,95.9,1.1,0.5,0.2,0.0,16.9,36575.0,21771.0,1157.0
Hampton,SC,3483.0,5163.0,8794.0,9305.0,3906.0,5323.0,772.0,31.0,20066.0,10350.0,9716.0,4.0,40.9,53.0,0.2,0.4,0.0,18.4,32147.0,17676.0,974.0
Hancock,GA,841.0,2695.0,3572.0,4165.0,1159.0,2985.0,419.0,44.0,8667.0,5258.0,3409.0,1.8,24.1,72.9,0.0,0.5,0.1,30.0,29268.0,15454.0,3288.0
Hancock,IA,3972.0,1582.0,5815.0,6161.0,4390.0,1683.0,410.0,6.0,10971.0,5519.0,5452.0,3.9,93.8,0.6,0.3,0.1,0.0,9.1,57840.0,29147.0,1474.0
Hancock,IL,5713.0,1744.0,7818.0,6565.0,5309.0,1114.0,369.0,4.0,18264.0,9083.0,9181.0,1.4,96.3,0.7,0.0,0.4,0.0,11.2,51460.0,26118.0,1173.0
Hancock,IN,25050.0,8901.0,36027.0,42645.0,28816.0,12821.0,1368.0,44.0,72776.0,35716.0,37060.0,2.2,93.0,1.9,0.1,0.8,0.0,7.0,70973.0,31428.0,880.0
Hancock,KY,2788.0,1244.0,4293.0,4587.0,3145.0,1351.0,167.0,3.0,8700.0,4494.0,4206.0,1.5,95.8,0.9,0.1,0.6,0.0,15.7,49135.0,22438.0,1190.0
Hancock,ME,13682.0,16107.0,31983.0,1486.0,778.0,659.0,74.0,1.0,54468.0,26394.0,28074.0,1.3,95.1,0.8,0.4,1.0,0.1,11.6,51438.0,31178.0,1284.0
Hancock,MS,13720.0,3320.0,17517.0,17403.0,13999.0,3095.0,898.0,30.0,46277.0,22527.0,23750.0,3.8,84.9,8.7,0.3,0.2,0.0,17.2,47518.0,24373.0,1285.0
Hancock,OH,23777.0,9419.0,35216.0,37999.0,25796.0,11535.0,1284.0,30.0,75508.0,37209.0,38299.0,5.2,89.6,1.4,0.0,1.8,0.0,12.1,52831.0,29608.0,891.0
Hancock,TN,1842.0,322.0,2229.0,2744.0,2372.0,362.0,128.0,3.0,6605.0,3273.0,3332.0,0.9,97.1,0.5,0.7,0.3,0.0,25.7,29619.0,19396.0,2655.0
Hancock,WV,8870.0,3247.0,12642.0,13800.0,9806.0,3790.0,242.0,1.0,29921.0,14495.0,15426.0,1.4,94.1,2.1,0.1,0.5,0.0,13.5,43634.0,25157.0,1267.0
Hand,SD,1391.0,334.0,1818.0,1836.0,1433.0,373.0,150.0,1.0,3303.0,1673.0,1630.0,0.7,97.9,0.0,0.0,0.2,0.0,8.2,50720.0,33109.0,3373.0
Hanover,VA,39592.0,19360.0,62313.0,70728.0,44318.0,25307.0,1721.0,44.0,103218.0,50653.0,52565.0,2.8,84.4,9.0,0.1,1.5,0.0,5.8,84955.0,37924.0,811.0
Hansford,TX,1730.0,171.0,1947.0,2046.0,1848.0,166.0,199.0,6.0,5532.0,2760.0,2772.0,46.4,53.3,0.1,0.1,0.0,0.0,18.7,40678.0,21989.0,2565.0
Hanson,SD,1497.0,424.0,2006.0,2388.0,1793.0,557.0,110.0,1.0,3404.0,1714.0,1690.0,0.0,93.9,4.6,1.1,0.0,0.0,6.5,62448.0,24805.0,3214.0
Haralson,GA,9579.0,1474.0,11317.0,14272.0,12331.0,1792.0,673.0,11.0,28722.0,13965.0,14757.0,1.5,91.2,4.3,0.2,0.8,0.0,18.0,43663.0,23141.0,1366.0
Hardee,FL,5238.0,2147.0,7577.0,8485.0,6122.0,2298.0,1625.0,16.0,27326.0,14716.0,12610.0,43.2,47.4,7.9,0.2,0.6,0.0,24.5,39063.0,18643.0,2154.0
Hardeman,TN,4912.0,4174.0,9242.0,10058.0,5760.0,4180.0,1956.0,33.0,25784.0,14076.0,11708.0,1.7,54.7,41.5,0.3,0.7,0.0,21.2,36686.0,16938.0,1003.0
Hardeman,TX,1207.0,249.0,1511.0,1580.0,1330.0,241.0,63.0,3.0,3990.0,1950.0,2040.0,21.3,68.6,6.9,0.4,0.5,0.0,13.8,37995.0,21517.0,2118.0
Hardin,IA,5231.0,2774.0,8423.0,8975.0,5850.0,2976.0,551.0,7.0,17239.0,8634.0,8605.0,4.2,92.3,1.4,0.3,0.6,0.0,8.0,52207.0,28445.0,1356.0
Hardin,IL,1650.0,419.0,2133.0,0.0,0.0,0.0,59.0,0.0,4161.0,2171.0,1990.0,1.8,93.1,3.8,0.2,0.1,0.0,16.6,39524.0,20025.0,2071.0
Hardin,KY,26970.0,13944.0,43141.0,48941.0,29832.0,18101.0,2304.0,13.0,107699.0,53731.0,53968.0,5.6,76.3,11.3,0.2,2.0,0.3,14.2,51923.0,26436.0,820.0
Hardin,OH,8541.0,2870.0,12014.0,12954.0,9698.0,3025.0,416.0,14.0,31576.0,15620.0,15956.0,1.6,95.3,0.7,0.0,0.8,0.0,16.6,46404.0,21099.0,774.0
Hardin,TN,8012.0,1622.0,9949.0,11534.0,9556.0,1774.0,1453.0,23.0,25813.0,12669.0,13144.0,2.3,92.0,3.7,0.1,1.0,0.1,21.5,39092.0,23328.0,1910.0
Hardin,TX,19600.0,2779.0,22768.0,27555.0,23806.0,3449.0,1461.0,35.0,55993.0,27365.0,28628.0,5.4,87.0,5.6,0.2,0.5,0.0,12.0,56131.0,29693.0,1678.0
Harding,NM,311.0,156.0,527.0,505.0,319.0,179.0,1.0,0.0,546.0,291.0,255.0,37.4,62.3,0.0,0.0,0.0,0.0,19.8,35096.0,30782.0,12237.0
Harding,SD,694.0,38.0,769.0,813.0,748.0,49.0,58.0,0.0,1281.0,684.0,597.0,1.8,93.8,1.3,1.9,0.7,0.0,12.9,55972.0,30464.0,4077.0
Hardy,WV,4544.0,1249.0,6022.0,6331.0,4859.0,1381.0,108.0,1.0,13812.0,6846.0,6966.0,4.2,90.8,3.3,0.1,1.3,0.0,14.8,42573.0,23446.0,2274.0
Harford,MD,74261.0,43803.0,124224.0,137829.0,77238.0,57749.0,3726.0,82.0,250132.0,122344.0,127788.0,4.2,77.0,13.1,0.2,2.6,0.0,7.5,83445.0,37972.0,534.0
