cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Unemployment
48.0,0.0,1913.0,960.0,953.0,3.9,94.2,0.2,0.2,0.9,0.0,1.4
1239.0,5.0,57945.0,29334.0,28611.0,28.1,68.6,0.4,0.5,0.8,0.0,5.4
30.0,0.0,1086.0,560.0,526.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0
35.0,0.0,1958.0,970.0,988.0,2.1,96.6,0.2,0.0,0.3,0.0,1.9
2543.0,28.0,62421.0,30927.0,31494.0,11.6,75.8,3.0,1.8,0.8,2.8,5.3
0.0,0.0,5020.0,2633.0,2387.0,5.6,89.5,0.0,2.7,0.2,0.5,4.6
26.0,0.0,2226.0,1118.0,1108.0,2.4,91.8,0.0,0.2,1.8,0.0,7.2
2645.0,70.0,97994.0,47269.0,50725.0,5.4,82.6,8.1,0.7,0.5,0.0,9.0
370.0,4.0,17226.0,8442.0,8784.0,2.2,94.3,0.9,0.2,0.1,0.0,8.9
150.0,1.0,29516.0,14618.0,14898.0,1.1,96.6,0.6,0.1,0.4,0.0,4.8
774.0,6.0,27751.0,13765.0,13986.0,8.2,76.4,2.3,5.4,0.5,0.0,3.5
123.0,8.0,6739.0,4369.0,2370.0,54.0,40.5,4.5,0.1,0.6,0.0,2.0
289.0,24.0,14769.0,7371.0,7398.0,1.3,96.2,0.6,0.4,0.2,0.0,3.4
7863.0,135.0,214049.0,103191.0,110858.0,6.6,73.6,15.5,0.4,1.5,0.0,8.3
169.0,3.0,11601.0,5662.0,5939.0,0.7,62.5,32.9,0.9,0.4,0.0,8.8
394.0,4.0,35796.0,19025.0,16771.0,15.6,57.2,16.8,0.7,3.1,0.8,8.0
991.0,50.0,93895.0,46220.0,47675.0,1.4,95.8,1.2,0.1,0.6,0.0,3.5
452.0,6.0,16850.0,8331.0,8519.0,8.3,88.0,0.0,0.9,0.7,0.0,6.0
7352.0,343.0,410881.0,198115.0,212766.0,3.3,72.5,19.8,0.4,1.0,0.0,10.8
411.0,5.0,58537.0,29199.0,29338.0,3.1,90.7,2.4,0.9,0.7,0.0,5.1
975.0,7.0,26572.0,13008.0,13564.0,3.8,84.0,9.2,0.6,0.4,0.0,8.9
201.0,10.0,6688.0,3225.0,3463.0,0.3,96.4,0.9,0.7,0.4,0.1,4.1
1037.0,20.0,23545.0,11894.0,11651.0,2.7,87.4,7.7,0.5,0.9,0.0,8.2
2403.0,56.0,61065.0,28957.0,32108.0,3.0,63.3,31.3,0.1,0.4,0.0,9.6
1038.0,12.0,33596.0,16841.0,16755.0,1.5,94.2,2.0,0.1,0.3,0.0,3.5
2244.0,48.0,49222.0,23447.0,25775.0,2.6,76.8,17.7,0.4,0.3,0.1,6.1
1989.0,72.0,53145.0,26284.0,26861.0,18.6,62.8,0.4,15.6,0.9,0.0,11.7
614.0,18.0,17191.0,8983.0,8208.0,5.5,87.2,5.8,0.1,0.1,0.0,7.4
1027.0,38.0,29024.0,14119.0,14905.0,2.0,84.8,9.8,0.0,0.6,0.0,5.9
146.0,0.0,16867.0,8273.0,8594.0,1.6,95.1,2.4,0.2,0.2,0.1,4.8
365.0,10.0,25939.0,12655.0,13284.0,22.5,75.6,0.1,0.0,0.1,0.0,5.0
17.0,0.0,1910.0,962.0,948.0,8.1,86.0,0.0,5.2,0.0,0.7,7.5
1065.0,23.0,29614.0,14950.0,14664.0,11.5,85.5,0.6,0.1,0.5,0.0,7.4
65.0,0.0,8305.0,4912.0,3393.0,4.1,80.8,10.8,0.1,0.4,0.0,12.3
30.0,0.0,5793.0,3108.0,2685.0,9.2,86.2,0.6,1.3,0.3,0.0,3.3
1003.0,16.0,13677.0,6888.0,6789.0,2.8,31.1,0.3,64.1,0.3,0.1,7.6
610.0,6.0,13197.0,7479.0,5718.0,20.8,60.7,12.9,3.8,0.4,0.0,10.0
240.0,2.0,25324.0,12719.0,12605.0,1.5,96.2,0.4,0.5,0.5,0.0,7.4
52.0,2.0,3027.0,1464.0,1563.0,1.6,87.4,8.8,0.8,0.0,0.0,3.3
13.0,0.0,1420.0,792.0,628.0,40.6,59.4,0.0,0.0,0.0,0.0,0.0
685.0,3.0,27935.0,14213.0,13722.0,40.8,52.5,0.8,1.7,2.6,0.3,9.2
5679.0,250.0,291372.0,141589.0,149783.0,5.8,79.1,9.9,0.0,3.0,0.0,7.4
357.0,3.0,37035.0,18278.0,18757.0,3.3,85.1,8.2,0.2,0.5,0.0,3.3
3792.0,104.0,83467.0,39362.0,44105.0,6.7,63.8,25.7,0.4,1.3,0.0,6.7
462.0,11.0,15577.0,8445.0,7132.0,1.3,89.6,4.2,2.7,0.3,0.1,6.7
16.0,0.0,747.0,373.0,374.0,8.7,85.7,0.0,0.0,0.0,0.0,4.4
121.0,0.0,1892.0,930.0,962.0,1.7,93.9,0.0,0.7,0.0,0.0,0.9
166.0,6.0,7510.0,3778.0,3732.0,35.6,58.6,5.3,0.0,0.2,0.0,6.4
1133.0,20.0,20558.0,10400.0,10158.0,50.1,42.3,6.7,0.1,0.2,0.0,5.1
340.0,7.0,22148.0,10897.0,11251.0,2.6,77.6,16.4,0.2,1.2,0.0,3.4
734.0,11.0,46138.0,23014.0,23124.0,3.2,92.4,1.0,1.0,0.5,0.0,4.2
636.0,9.0,15110.0,7737.0,7373.0,28.8,68.1,0.1,1.1,0.5,0.2,5.5
2455.0,47.0,56424.0,27913.0,28511.0,15.4,78.0,3.9,0.0,1.1,0.0,5.7
184.0,3.0,13479.0,6967.0,6512.0,10.6,86.2,0.1,0.9,0.4,0.0,6.5
62.0,0.0,2019.0,988.0,1031.0,2.0,96.2,0.0,0.0,0.6,0.0,4.6
185.0,12.0,2632.0,1330.0,1302.0,2.7,94.6,0.1,0.9,0.8,0.0,1.2
871.0,25.0,25048.0,12247.0,12801.0,11.1,58.3,28.2,0.5,0.5,0.3,8.0
1692.0,16.0,54351.0,27146.0,27205.0,5.5,82.0,2.1,4.9,0.4,0.0,3.8
255.0,1.0,89280.0,43952.0,45328.0,2.2,91.2,1.0,0.4,3.4,0.1,4.0
1281.0,29.0,37700.0,20233.0,17467.0,32.5,51.2,1.8,12.6,0.7,0.2,12.2
57.0,1.0,2561.0,1270.0,1291.0,3.2,88.8,4.1,0.1,0.7,0.0,1.7
252.0,8.0,8607.0,4212.0,4395.0,1.1,87.4,0.2,10.6,0.0,0.0,8.3
649.0,4.0,22942.0,11383.0,11559.0,3.0,94.9,0.4,0.3,0.3,0.0,6.4
159.0,1.0,14793.0,7997.0,6796.0,8.1,86.9,0.4,0.0,1.9,0.7,4.6
0.0,0.0,9544.0,4823.0,4721.0,10.0,88.1,0.2,1.1,0.4,0.0,6.4
4624.0,22.0,70130.0,36438.0,33692.0,4.0,85.0,3.4,2.5,2.6,0.1,3.8
17.0,0.0,6950.0,3432.0,3518.0,1.8,93.2,0.2,0.7,0.5,0.0,4.9
874.0,14.0,91222.0,44860.0,46362.0,2.7,92.6,1.1,0.9,0.6,0.1,5.4
71.0,0.0,3206.0,1622.0,1584.0,2.2,94.6,0.1,0.4,0.1,0.0,6.9
382.0,4.0,18076.0,8829.0,9247.0,2.5,93.0,2.9,0.2,0.0,0.0,8.7
1483.0,41.0,67615.0,32360.0,35255.0,4.1,85.3,7.1,0.2,0.9,0.0,7.6
470.0,8.0,7716.0,4066.0,3650.0,46.8,51.8,0.0,0.3,0.0,0.0,4.6
288.0,6.0,24800.0,12266.0,12534.0,2.7,93.9,0.9,0.1,0.1,0.0,4.9
111.0,5.0,5923.0,2972.0,2951.0,2.1,95.6,0.2,0.2,0.1,0.0,4.8
84.0,4.0,2387.0,1188.0,1199.0,0.8,96.9,0.1,1.4,0.1,0.0,2.4
5.0,0.0,682.0,346.0,336.0,1.9,96.2,0.9,0.0,0.0,0.0,4.5
206.0,4.0,28382.0,13940.0,14442.0,50.0,46.5,0.7,1.5,0.1,0.0,8.1
114.0,2.0,4458.0,2265.0,2193.0,4.6,88.9,0.2,0.4,0.1,0.1,3.5
14.0,0.0,7209.0,3647.0,3562.0,3.6,91.8,0.4,1.0,0.4,0.0,7.6
326.0,2.0,7133.0,3652.0,3481.0,1.8,93.9,0.0,3.4,0.1,0.0,3.3
3382.0,28.0,93420.0,47166.0,46254.0,40.7,54.9,0.7,1.0,1.0,0.1,6.9
2043.0,36.0,51742.0,26915.0,24827.0,1.5,95.3,1.3,0.2,0.8,0.0,3.5
199.0,8.0,11673.0,5844.0,5829.0,1.0,96.8,1.6,0.0,0.0,0.0,5.2
545.0,30.0,22305.0,12669.0,9636.0,4.9,76.6,15.2,1.3,0.2,0.0,7.9
2069.0,50.0,58503.0,29686.0,28817.0,7.6,58.2,30.6,0.5,0.4,0.0,6.6
594.0,17.0,41319.0,21937.0,19382.0,5.8,86.5,5.6,0.2,0.3,0.0,7.4
948.0,30.0,37259.0,18276.0,18983.0,6.1,87.1,4.5,0.2,0.5,0.2,7.7
211.0,2.0,6004.0,3004.0,3000.0,15.0,84.3,0.0,0.0,0.0,0.2,2.8
516.0,10.0,22962.0,12143.0,10819.0,27.9,64.5,4.3,0.9,0.7,0.1,4.9
726.0,11.0,71454.0,36786.0,34668.0,9.8,79.9,1.0,4.1,1.6,0.3,10.1
560.0,16.0,26129.0,13079.0,13050.0,1.3,95.3,1.3,0.4,0.2,0.0,6.4
2752.0,75.0,126146.0,61556.0,64590.0,12.7,76.4,5.5,1.3,1.3,0.0,6.5
395.0,19.0,15708.0,7875.0,7833.0,3.1,90.8,3.8,0.3,0.2,0.0,7.4
34.0,0.0,1210.0,584.0,626.0,22.1,74.8,0.8,0.7,0.2,0.0,1.1
48.0,0.0,2436.0,1203.0,1233.0,2.0,96.2,0.6,0.0,0.4,0.0,1.7
344.0,8.0,11044.0,5356.0,5688.0,0.6,94.4,3.1,0.0,0.3,0.0,5.1
1058.0,6.0,36869.0,18265.0,18604.0,3.0,94.5,0.4,0.1,0.7,0.0,2.6
815.0,4.0,18745.0,9405.0,9340.0,4.6,92.9,0.6,0.3,0.3,0.0,3.4
217.0,4.0,35523.0,17349.0,18174.0,1.7,92.7,2.6,0.0,0.2,0.0,6.8
351.0,17.0,8533.0,4058.0,4475.0,1.2,17.1,80.3,0.6,0.0,0.0,14.8
1666.0,20.0,44197.0,21806.0,22391.0,2.7,93.9,1.0,0.3,0.3,0.1,7.0
584.0,25.0,16732.0,8142.0,8590.0,6.1,56.4,35.8,0.1,1.0,0.0,6.5
209.0,0.0,9046.0,4409.0,4637.0,2.7,95.1,0.1,0.1,1.3,0.0,6.2
342.0,17.0,13311.0,6682.0,6629.0,0.4,96.7,1.3,0.2,0.2,0.0,6.7
636.0,40.0,32431.0,16040.0,16391.0,1.3,96.8,0.2,0.0,0.4,0.0,6.2
9668.0,140.0,286759.0,139733.0,147026.0,3.5,88.2,3.2,0.4,1.9,0.1,5.0
488.0,18.0,13801.0,8077.0,5724.0,1.1,72.1,25.6,0.2,0.0,0.0,11.7
973.0,13.0,21059.0,11380.0,9679.0,14.9,46.9,35.4,0.4,0.1,0.0,9.4
516.0,18.0,47791.0,24875.0,22916.0,5.5,85.6,6.0,0.3,1.1,0.0,6.2
2828.0,42.0,164825.0,81014.0,83811.0,2.7,84.2,6.8,0.1,3.0,0.0,5.7
268.0,1.0,37338.0,19397.0,17941.0,1.5,93.6,3.1,0.1,0.4,0.0,5.7
1973.0,55.0,68520.0,33482.0,35038.0,2.7,93.3,2.2,0.3,0.4,0.0,7.2
298.0,3.0,19213.0,9387.0,9826.0,5.7,83.3,5.9,0.2,1.3,0.0,6.3
104.0,1.0,9368.0,4997.0,4371.0,46.4,47.6,2.0,3.6,0.4,0.0,7.6
909.0,15.0,11606.0,7238.0,4368.0,3.9,37.1,57.5,0.1,0.1,0.0,5.7
679.0,12.0,36012.0,17533.0,18479.0,1.0,96.3,0.8,0.1,0.4,0.0,8.7
18207.0,353.0,490332.0,238009.0,252323.0,8.8,69.0,18.0,0.2,2.2,0.1,5.5
108.0,0.0,6227.0,3121.0,3106.0,3.7,92.4,0.2,0.2,0.0,0.0,3.9
2604.0,76.0,69981.0,32489.0,37492.0,5.8,60.1,31.2,0.0,0.9,0.0,9.7
159.0,8.0,6018.0,3463.0,2555.0,11.0,75.4,8.4,2.6,0.0,0.0,6.6
2612.0,87.0,123402.0,60366.0,63036.0,18.2,58.3,20.1,0.3,1.4,0.1,4.8
254.0,10.0,4209.0,2156.0,2053.0,1.5,88.4,0.0,7.0,0.5,0.0,0.8
1245.0,41.0,21379.0,10097.0,11282.0,0.4,55.1,43.2,0.3,0.0,0.0,10.4
110.0,1.0,2276.0,1153.0,1123.0,0.3,96.2,1.4,0.9,0.0,0.0,3.0
1193.0,36.0,27358.0,15070.0,12288.0,23.6,58.7,15.6,0.3,0.1,0.0,5.5
375.0,6.0,12354.0,6117.0,6237.0,1.2,97.1,0.7,0.0,0.3,0.0,2.9
1125.0,7.0,50333.0,25154.0,25179.0,9.4,87.1,1.3,0.0,0.7,0.0,5.8
284.0,11.0,10111.0,4937.0,5174.0,2.1,94.6,0.3,1.0,0.3,0.1,3.6
605.0,13.0,13359.0,6575.0,6784.0,1.2,81.2,0.5,0.1,0.2,0.1,12.2
46.0,1.0,4426.0,2645.0,1781.0,82.1,15.1,1.3,1.3,0.0,0.0,1.5
3903.0,81.0,150889.0,74611.0,76278.0,37.3,51.4,7.1,0.2,1.7,0.0,4.5
439.0,8.0,39414.0,19544.0,19870.0,1.1,94.8,1.2,0.2,0.3,0.0,8.5
11962.0,210.0,517197.0,245216.0,271981.0,7.7,51.4,33.3,0.4,4.8,0.0,6.6
956.0,15.0,16018.0,9595.0,6423.0,4.8,74.5,16.8,0.5,0.6,0.2,5.4
322.0,7.0,16215.0,8795.0,7420.0,9.1,87.4,0.3,0.8,0.5,0.1,7.3
427.0,15.0,10664.0,5321.0,5343.0,2.4,95.6,0.3,0.3,0.3,0.0,3.5
31218.0,450.0,889954.0,435401.0,454553.0,20.7,39.3,25.9,0.2,11.2,0.0,5.8
104.0,2.0,2084.0,1047.0,1037.0,0.5,88.7,0.0,7.7,0.0,0.0,2.2
1909.0,78.0,43878.0,20824.0,23054.0,14.2,77.3,3.1,0.1,2.3,0.2,5.5
796.0,30.0,14995.0,7049.0,7946.0,1.3,39.5,58.7,0.2,0.2,0.0,11.7
2678.0,64.0,34527.0,17906.0,16621.0,58.8,34.6,4.4,0.1,0.2,0.0,6.4
1484.0,27.0,52300.0,25152.0,27148.0,2.7,38.7,52.6,3.5,0.8,0.0,9.6
553.0,8.0,35030.0,16505.0,18525.0,2.0,59.8,35.7,0.3,0.7,0.0,4.9
10845.0,179.0,192865.0,96103.0,96762.0,27.8,61.6,7.3,0.2,1.7,0.0,4.6
2790.0,52.0,61233.0,30843.0,30390.0,26.8,68.0,2.2,0.3,1.2,0.2,5.4
44.0,1.0,3102.0,1552.0,1550.0,34.2,56.7,7.4,0.1,0.5,0.0,13.0
2584.0,50.0,63465.0,31109.0,32356.0,11.5,81.9,3.4,0.1,1.0,0.0,7.6
910.0,10.0,14238.0,8228.0,6010.0,9.2,54.9,34.1,0.6,0.0,0.0,12.7
504.0,5.0,15201.0,7433.0,7768.0,6.0,89.6,1.1,0.0,3.0,0.0,2.3
148.0,2.0,8259.0,4045.0,4214.0,0.3,98.9,0.6,0.1,0.1,0.0,4.0
7085.0,125.0,309687.0,151395.0,158292.0,3.8,84.5,3.6,0.1,5.7,0.0,3.3
64.0,0.0,2621.0,1381.0,1240.0,33.7,63.8,0.7,0.2,0.0,0.0,1.9
255.0,12.0,9149.0,4566.0,4583.0,3.2,95.2,0.7,0.1,0.1,0.0,2.0
19.0,0.0,4646.0,2387.0,2259.0,1.5,95.5,0.8,0.0,0.0,0.0,11.2
19030.0,349.0,808703.0,389496.0,419207.0,3.0,65.9,25.6,0.1,2.4,0.1,7.0
12313.0,111.0,354589.0,170993.0,183596.0,5.3,71.4,19.3,0.1,2.0,0.0,5.9
206.0,5.0,8220.0,4062.0,4158.0,12.0,85.1,0.7,0.7,0.2,0.0,3.1
225.0,0.0,5911.0,3024.0,2887.0,3.7,94.5,0.2,0.7,0.2,0.0,1.7
10359.0,821.0,469188.0,226391.0,242797.0,23.9,64.1,7.8,0.1,2.2,0.0,8.0
144.0,1.0,23412.0,12081.0,11331.0,1.3,95.9,1.1,0.5,0.2,0.0,5.7
772.0,31.0,20066.0,10350.0,9716.0,4.0,40.9,53.0,0.2,0.4,0.0,9.7
419.0,44.0,8667.0,5258.0,3409.0,1.8,24.1,72.9,0.0,0.5,0.1,4.0
410.0,6.0,10971.0,5519.0,5452.0,3.9,93.8,0.6,0.3,0.1,0.0,1.7
369.0,4.0,18264.0,9083.0,9181.0,1.4,96.3,0.7,0.0,0.4,0.0,6.6
1368.0,44.0,72776.0,35716.0,37060.0,2.2,93.0,1.9,0.1,0.8,0.0,4.0
167.0,3.0,8700.0,4494.0,4206.0,1.5,95.8,0.9,0.1,0.6,0.0,6.2
74.0,1.0,54468.0,26394.0,28074.0,1.3,95.1,0.8,0.4,1.0,0.1,5.7
898.0,30.0,46277.0,22527.0,23750.0,3.8,84.9,8.7,0.3,0.2,0.0,8.7
1284.0,30.0,75508.0,37209.0,38299.0,5.2,89.6,1.4,0.0,1.8,0.0,4.5
128.0,3.0,6605.0,3273.0,3332.0,0.9,97.1,0.5,0.7,0.3,0.0,10.0
242.0,1.0,29921.0,14495.0,15426.0,1.4,94.1,2.1,0.1,0.5,0.0,7.5
150.0,1.0,3303.0,1673.0,1630.0,0.7,97.9,0.0,0.0,0.2,0.0,1.5
1721.0,44.0,103218.0,50653.0,52565.0,2.8,84.4,9.0,0.1,1.5,0.0,3.4
199.0,6.0,5532.0,2760.0,2772.0,46.4,53.3,0.1,0.1,0.0,0.0,3.8
110.0,1.0,3404.0,1714.0,1690.0,0.0,93.9,4.6,1.1,0.0,0.0,0.4
673.0,11.0,28722.0,13965.0,14757.0,1.5,91.2,4.3,0.2,0.8,0.0,7.2
1625.0,16.0,27326.0,14716.0,12610.0,43.2,47.4,7.9,0.2,0.6,0.0,9.1
1956.0,33.0,25784.0,14076.0,11708.0,1.7,54.7,41.5,0.3,0.7,0.0,15.8
63.0,3.0,3990.0,1950.0,2040.0,21.3,68.6,6.9,0.4,0.5,0.0,6.7
551.0,7.0,17239.0,8634.0,8605.0,4.2,92.3,1.4,0.3,0.6,0.0,2.5
59.0,0.0,4161.0,2171.0,1990.0,1.8,93.1,3.8,0.2,0.1,0.0,22.2
2304.0,13.0,107699.0,53731.0,53968.0,5.6,76.3,11.3,0.2,2.0,0.3,6.4
416.0,14.0,31576.0,15620.0,15956.0,1.6,95.3,0.7,0.0,0.8,0.0,6.8
1453.0,23.0,25813.0,12669.0,13144.0,2.3,92.0,3.7,0.1,1.0,0.1,9.5
1461.0,35.0,55993.0,27365.0,28628.0,5.4,87.0,5.6,0.2,0.5,0.0,4.4
1.0,0.0,546.0,291.0,255.0,37.4,62.3,0.0,0.0,0.0,0.0,6.5
58.0,0.0,1281.0,684.0,597.0,1.8,93.8,1.3,1.9,0.7,0.0,1.5
108.0,1.0,13812.0,6846.0,6966.0,4.2,90.8,3.3,0.1,1.3,0.0,5.1
3726.0,82.0,250132.0,122344.0,127788.0,4.2,77.0,13.1,0.2,2.6,0.0,5.2
625.0,14.0,27548.0,13323.0,14225.0,0.9,95.2,2.6,0.1,0.4,0.0,10.7
66.0,0.0,3469.0,1811.0,1658.0,3.7,94.2,0.9,0.3,0.3,0.0,2.0
78.0,0.0,2758.0,1344.0,1414.0,27.9,59.0,7.4,0.3,1.2,0.0,6.2
3059.0,72.0,128753.0,63747.0,65006.0,12.3,62.1,20.6,0.8,1.0,0.1,9.3
39.0,0.0,7195.0,3633.0,3562.0,5.0,86.8,0.8,3.1,0.4,0.1,13.1
164.0,3.0,5746.0,2928.0,2818.0,6.3,90.3,0.1,2.3,0.2,0.0,3.7
80.0,2.0,3843.0,1948.0,1895.0,22.2,74.9,0.1,0.3,0.0,0.0,3.2
857.0,25.0,33198.0,16686.0,16512.0,3.3,77.1,15.9,0.1,0.9,0.0,8.5
162306.0,2811.0,4525519.0,2251060.0,2274459.0,42.2,30.6,18.5,0.2,6.8,0.1,6.4
741.0,17.0,14196.0,7016.0,7180.0,1.6,96.5,0.2,0.3,0.3,0.1,1.7
888.0,24.0,39450.0,19790.0,19660.0,1.7,95.7,0.2,0.6,0.4,0.0,6.6
286.0,1.0,18630.0,9162.0,9468.0,2.3,93.8,1.7,0.0,0.0,0.0,6.9
197.0,1.0,8615.0,4280.0,4335.0,2.1,95.5,0.8,0.2,0.0,0.0,3.3
5625.0,89.0,200491.0,98928.0,101563.0,5.3,64.6,24.0,0.5,3.0,0.0,9.4
93.0,3.0,15397.0,7606.0,7791.0,0.9,95.2,2.0,0.1,0.5,0.0,4.9
1121.0,39.0,66606.0,32517.0,34089.0,12.7,63.8,21.3,0.3,0.7,0.0,7.2
682.0,12.0,68438.0,33365.0,35073.0,1.6,94.4,1.7,0.0,0.6,0.0,6.5
601.0,17.0,25535.0,12502.0,13033.0,3.7,75.1,19.0,0.0,0.9,0.0,4.7
484.0,1.0,18531.0,9138.0,9393.0,1.7,91.7,4.3,0.4,0.5,0.0,6.6
18184.0,1481.0,897417.0,435729.0,461688.0,17.3,62.5,12.8,0.1,5.0,0.0,7.4
179.0,0.0,5821.0,3524.0,2297.0,26.2,59.6,8.4,0.0,1.4,0.0,1.2
619.0,7.0,34683.0,17016.0,17667.0,11.7,83.3,1.8,0.3,0.6,0.2,2.9
103.0,1.0,4081.0,2015.0,2066.0,29.4,69.6,0.0,0.1,0.6,0.0,3.6
404.0,5.0,12746.0,6323.0,6423.0,4.2,71.2,0.7,13.6,0.6,0.0,8.9
86.0,3.0,5806.0,3247.0,2559.0,27.6,65.8,3.1,0.6,0.7,0.0,9.5
1300.0,31.0,196325.0,97677.0,98648.0,12.5,30.3,0.6,0.2,21.5,11.4,6.8
1300.0,29.0,56402.0,27525.0,28877.0,1.4,95.3,1.3,0.2,0.5,0.0,7.4
25.0,0.0,957.0,494.0,463.0,5.9,93.8,0.0,0.0,0.0,0.0,1.6
6132.0,87.0,194843.0,96973.0,97870.0,37.8,55.3,3.5,0.2,1.3,0.0,5.3
751.0,36.0,59854.0,29008.0,30846.0,3.7,93.1,1.0,0.4,0.5,0.0,5.1
1339.0,28.0,17944.0,8404.0,9540.0,4.3,44.4,50.0,0.0,0.1,0.1,6.8
241.0,6.0,11607.0,5762.0,5845.0,0.7,85.0,10.0,0.0,0.5,0.1,9.6
156.0,1.0,4152.0,1976.0,2176.0,35.2,61.8,0.7,0.4,0.3,0.0,6.9
593.0,5.0,22154.0,10380.0,11774.0,12.5,55.2,29.5,0.3,0.1,0.4,6.4
137.0,0.0,6927.0,3404.0,3523.0,1.5,96.3,0.1,0.3,0.7,0.0,6.0
1405.0,29.0,46252.0,22409.0,23843.0,2.4,87.0,7.1,0.1,0.4,0.0,4.8
2575.0,67.0,112156.0,54226.0,57930.0,9.9,83.5,3.1,0.2,1.1,0.1,3.5
1455.0,26.0,27889.0,13446.0,14443.0,2.2,87.6,8.0,0.0,0.2,0.0,9.5
1332.0,36.0,79687.0,38840.0,40847.0,12.1,78.9,6.6,0.9,0.7,0.1,6.2
3678.0,140.0,158170.0,78924.0,79246.0,3.6,85.8,6.0,0.2,2.5,0.0,4.5
2242.0,44.0,39064.0,20716.0,18348.0,51.9,33.5,10.9,1.5,0.9,0.1,8.2
36936.0,1002.0,1224763.0,604629.0,620134.0,6.9,69.5,12.5,0.5,7.0,0.0,4.6
6526.0,240.0,324073.0,153299.0,170774.0,5.4,54.2,29.3,0.2,8.0,0.0,5.8
747.0,6.0,17110.0,8208.0,8902.0,2.5,68.7,27.8,0.0,0.0,0.0,6.7
6395.0,114.0,217506.0,104175.0,113331.0,6.5,46.7,40.7,0.1,3.3,0.0,7.7
1178.0,6.0,19865.0,10099.0,9766.0,4.7,88.6,2.1,0.4,2.5,0.0,5.5
888.0,9.0,49649.0,24610.0,25039.0,5.5,90.8,1.8,0.1,0.6,0.0,5.1
1556.0,30.0,48649.0,25252.0,23397.0,1.7,93.8,2.3,0.2,0.5,0.0,7.0
317.0,2.0,15677.0,7715.0,7962.0,3.2,91.8,3.5,0.3,0.1,0.1,6.5
444.0,8.0,21834.0,10783.0,11051.0,2.2,94.0,1.5,0.7,0.2,0.0,6.7
584.0,17.0,27463.0,13558.0,13905.0,7.5,90.2,0.5,0.1,0.4,0.0,4.5
860.0,12.0,32263.0,15627.0,16636.0,2.3,87.5,9.0,0.2,0.1,0.0,6.7
1397.0,32.0,51956.0,25038.0,26918.0,5.2,70.3,21.7,0.1,0.7,0.0,8.7
399.0,10.0,62943.0,31103.0,31840.0,2.1,94.8,1.0,0.3,0.5,0.0,8.2
3812.0,175.0,179144.0,85782.0,93362.0,12.2,79.3,4.9,0.3,1.2,0.0,8.8
865.0,34.0,24262.0,12026.0,12236.0,3.7,33.6,57.4,1.1,0.7,0.1,10.0
141.0,2.0,2601.0,1242.0,1359.0,3.7,91.2,0.7,2.6,0.0,0.2,2.2
125.0,1.0,4625.0,2156.0,2469.0,1.3,87.2,8.7,0.3,0.3,0.0,8.5
846.0,15.0,24502.0,12830.0,11672.0,2.3,90.6,5.0,0.0,0.2,0.0,6.2
255.0,4.0,9352.0,4547.0,4805.0,1.5,95.3,0.1,1.7,0.0,0.1,9.6
125.0,2.0,4446.0,2179.0,2267.0,57.9,40.8,0.7,0.6,0.0,0.0,9.0
35785.0,1952.0,839539.0,410383.0,429156.0,91.8,6.6,0.4,0.1,0.9,0.0,8.1
580.0,9.0,43031.0,21262.0,21769.0,0.9,95.5,1.2,0.2,0.4,0.0,7.3
10.0,0.0,2213.0,1020.0,1193.0,0.0,99.4,0.0,0.3,0.0,0.0,0.5
2706.0,118.0,100177.0,48518.0,51659.0,18.9,68.4,9.3,0.3,1.5,0.0,11.5
896.0,20.0,16468.0,8332.0,8136.0,3.5,70.2,0.3,22.7,0.4,0.0,6.4
858.0,16.0,35098.0,17374.0,17724.0,20.0,71.3,6.3,0.2,0.3,0.2,8.1
48669.0,816.0,1351087.0,658639.0,692448.0,27.4,50.3,15.5,0.2,3.9,0.1,6.8
5615.0,323.0,406371.0,201775.0,204596.0,6.3,85.7,2.1,0.1,3.8,0.0,4.8
579.0,29.0,45909.0,22902.0,23007.0,2.2,95.1,0.7,0.4,0.4,0.0,6.1
8193.0,180.0,243249.0,113633.0,129616.0,1.5,25.3,71.6,0.1,0.8,0.0,10.0
4.0,0.0,820.0,384.0,436.0,6.0,90.9,0.0,1.6,0.0,0.0,4.1
53.0,0.0,2860.0,1423.0,1437.0,0.8,98.9,0.1,0.0,0.0,0.0,3.1
249.0,9.0,28547.0,14122.0,14425.0,0.6,96.6,1.0,0.0,0.2,0.0,7.4
754.0,19.0,23273.0,11505.0,11768.0,46.9,47.7,3.6,0.6,0.2,0.1,7.4
36.0,0.0,1875.0,935.0,940.0,7.7,87.9,0.0,0.1,3.0,0.0,2.8
1596.0,25.0,52571.0,25993.0,26578.0,12.8,40.5,32.5,7.9,1.4,0.1,12.4
932.0,12.0,19483.0,10449.0,9034.0,2.7,87.1,7.3,1.1,0.2,0.2,11.5
1156.0,60.0,18267.0,8707.0,9560.0,0.3,15.6,83.1,0.0,0.3,0.0,19.6
929.0,14.0,43808.0,21874.0,21934.0,0.9,97.9,0.2,0.0,0.2,0.0,2.8
127.0,1.0,4499.0,2239.0,2260.0,0.4,96.4,0.3,1.6,0.4,0.0,4.2
328.0,5.0,10293.0,5157.0,5136.0,4.3,94.0,0.1,0.8,0.5,0.0,1.1
13186.0,170.0,990060.0,498993.0,491067.0,9.6,18.7,2.2,0.1,41.8,8.7,4.5
