county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
Auglaize,OH,0.7929999999999999,0.16699999999999998,22860.0,18130.0,3825.0,0.805,0.18,25396.0,20451.0,4583.0,1279.0,19.0,45778.0,22866.0,22912.0,1.6,96.0,0.4,0.2,0.5,0.1,59516.0,28340.0,9.0,3.4
Augusta,VA,0.713,0.221,36661.0,26152.0,8108.0,0.728,0.257,42162.0,30714.0,10840.0,718.0,9.0,74390.0,37695.0,36695.0,2.5,91.4,4.0,0.2,0.6,0.1,59544.0,30088.0,8.8,4.1
Aurora,SD,0.6920000000000001,0.242,1407.0,974.0,340.0,0.7490000000000001,0.226,1405.0,1052.0,317.0,205.0,0.0,2739.0,1445.0,1294.0,6.7,88.8,1.6,2.3,0.0,0.0,57257.0,30872.0,6.2,1.4
Austin,TX,0.7859999999999999,0.18899999999999997,12255.0,9637.0,2319.0,0.785,0.204,14368.0,11282.0,2931.0,521.0,10.0,29292.0,14474.0,14818.0,25.9,63.3,8.9,0.0,0.2,0.0,62614.0,30101.0,13.4,5.4
Autauga,AL,0.7340000000000001,0.24,24661.0,18110.0,5908.0,0.715,0.27,27639.0,19764.0,7450.0,2173.0,31.0,55036.0,26899.0,28137.0,2.7,75.4,18.9,0.3,0.9,0.0,55317.0,27824.0,13.7,5.2
Avery,NC,0.772,0.207,8060.0,6226.0,1670.0,0.759,0.23199999999999998,9339.0,7092.0,2171.0,647.0,1.0,17535.0,9573.0,7962.0,5.1,89.0,4.2,0.5,0.6,0.0,37109.0,21704.0,14.7,5.5
Avoyelles,LA,0.6729999999999999,0.303,16581.0,11163.0,5032.0,0.696,0.28800000000000003,17292.0,12028.0,4979.0,1757.0,62.0,41095.0,20693.0,20402.0,1.8,65.3,30.1,1.2,0.1,0.1,36763.0,20199.0,23.7,7.7
Baca,CO,0.8140000000000001,0.132,2107.0,1716.0,278.0,0.8390000000000001,0.14300000000000002,2193.0,1840.0,313.0,37.0,0.0,3581.0,1732.0,1849.0,10.5,85.7,1.5,1.1,0.0,0.0,35898.0,22853.0,19.5,4.5
Bacon,GA,0.8370000000000001,0.151,4010.0,3356.0,607.0,0.861,0.134,4668.0,4018.0,625.0,640.0,16.0,11279.0,5599.0,5680.0,8.5,73.6,14.6,0.0,0.9,0.2,38824.0,18856.0,23.2,3.1
Bailey,TX,0.753,0.223,1784.0,1343.0,397.0,0.7709999999999999,0.22,1854.0,1430.0,407.0,311.0,5.0,7098.0,3678.0,3420.0,62.7,34.6,1.5,0.1,0.9,0.2,43523.0,18662.0,22.3,2.2
Baker,FL,0.815,0.16699999999999998,12634.0,10294.0,2112.0,0.846,0.145,14082.0,11911.0,2037.0,1805.0,24.0,27537.0,14422.0,13115.0,2.4,81.9,13.8,0.4,0.7,0.0,59506.0,22440.0,17.2,5.8
Baker,GA,0.5379999999999999,0.451,1440.0,775.0,650.0,0.5770000000000001,0.419,1555.0,897.0,652.0,92.0,6.0,3251.0,1547.0,1704.0,5.4,52.1,41.3,0.2,0.6,0.5,43867.0,22270.0,19.5,2.5
Baker,OR,0.727,0.21,8479.0,6160.0,1781.0,0.741,0.23600000000000002,9878.0,7316.0,2332.0,144.0,3.0,15980.0,8156.0,7824.0,3.9,91.1,0.9,1.0,0.8,0.4,43765.0,25820.0,15.3,7.3
Baldwin,AL,0.774,0.196,94090.0,72780.0,18409.0,0.762,0.223,108945.0,83055.0,24344.0,6966.0,71.0,203360.0,99527.0,103833.0,4.4,83.1,9.5,0.8,0.7,0.0,52562.0,29364.0,11.8,5.5
Baldwin,GA,0.478,0.495,16075.0,7691.0,7965.0,0.488,0.501,18251.0,8903.0,9140.0,2337.0,65.0,45527.0,22893.0,22634.0,2.2,52.9,41.4,0.3,1.5,0.2,37008.0,20114.0,27.8,9.0
Ballard,KY,0.7709999999999999,0.19899999999999998,4101.0,3161.0,816.0,0.794,0.195,4225.0,3356.0,825.0,81.0,1.0,8152.0,4077.0,4075.0,1.2,93.0,3.9,0.2,0.4,0.0,42988.0,25063.0,18.2,4.7
Baltimore,MD,0.391,0.565,335017.0,131009.0,189437.0,0.376,0.607,346035.0,130085.0,210155.0,21194.0,675.0,828637.0,392930.0,435707.0,5.1,58.7,27.5,0.2,5.9,0.0,71810.0,37270.0,9.1,5.5
Bamberg,SC,0.355,0.627,6195.0,2197.0,3886.0,0.373,0.619,6482.0,2417.0,4010.0,699.0,34.0,14842.0,7218.0,7624.0,1.9,35.6,61.5,0.1,0.4,0.0,32330.0,19256.0,24.5,6.5
Bandera,TX,0.799,0.16899999999999998,10213.0,8159.0,1726.0,0.7909999999999999,0.19699999999999998,12703.0,10050.0,2503.0,190.0,8.0,21316.0,10570.0,10746.0,18.0,78.8,1.0,0.2,0.2,0.0,56413.0,29177.0,16.5,5.7
Banks,GA,0.883,0.098,6946.0,6130.0,684.0,0.8859999999999999,0.106,8801.0,7795.0,932.0,574.0,8.0,18363.0,9245.0,9118.0,6.4,88.4,2.5,0.2,1.2,0.0,42182.0,19451.0,14.3,6.6
Banner,NE,0.91,0.046,390.0,355.0,18.0,0.883,0.105,410.0,362.0,43.0,4.0,0.0,728.0,356.0,372.0,7.8,89.4,0.5,0.0,0.0,0.0,55000.0,30736.0,8.9,3.2
Bannock,ID,0.514,0.31,33405.0,17180.0,10342.0,0.59,0.371,39553.0,23331.0,14682.0,2732.0,14.0,84113.0,41867.0,42246.0,8.3,84.5,0.6,2.7,1.2,0.2,47390.0,23872.0,17.6,6.3
Baraga,MI,0.619,0.332,3486.0,2158.0,1156.0,0.622,0.366,4036.0,2512.0,1478.0,125.0,4.0,8580.0,5112.0,3468.0,1.5,73.1,15.8,4.7,0.5,0.0,42757.0,18975.0,14.4,6.0
Barber,KS,0.825,0.127,2209.0,1822.0,281.0,0.861,0.12300000000000001,2313.0,1992.0,284.0,57.0,0.0,4905.0,2525.0,2380.0,3.2,92.4,0.7,1.5,0.7,0.0,52075.0,28840.0,15.9,2.5
Barbour,AL,0.523,0.467,10390.0,5431.0,4848.0,0.536,0.456,10457.0,5605.0,4772.0,1061.0,9.0,26201.0,13976.0,12225.0,4.2,45.7,47.8,0.2,0.6,0.0,33368.0,17561.0,27.2,12.4
Barbour,WV,0.7490000000000001,0.201,6024.0,4509.0,1213.0,0.7659999999999999,0.218,6677.0,5116.0,1457.0,187.0,1.0,16790.0,8165.0,8625.0,0.9,95.7,0.9,0.4,0.7,0.0,37516.0,20762.0,22.5,8.9
Barnes,ND,0.601,0.304,5253.0,3156.0,1597.0,0.6409999999999999,0.327,5507.0,3532.0,1800.0,410.0,1.0,10971.0,5397.0,5574.0,1.9,92.9,0.9,2.0,0.5,0.0,56237.0,32517.0,10.0,3.1
Barnstable,MA,0.406,0.54,132667.0,53842.0,71632.0,0.4,0.58,27051.0,10824.0,15685.0,2051.0,185.0,213900.0,102152.0,111748.0,2.7,90.2,2.7,0.4,1.5,0.1,68048.0,40886.0,7.5,5.5
Barnwell,SC,0.516,0.46399999999999997,9479.0,4888.0,4395.0,0.532,0.457,10321.0,5492.0,4720.0,887.0,25.0,21788.0,10369.0,11419.0,2.3,51.2,45.1,0.1,0.4,0.0,34035.0,20018.0,27.0,10.1
Barren,KY,0.7290000000000001,0.231,18483.0,13483.0,4275.0,0.7290000000000001,0.255,20079.0,14646.0,5115.0,1358.0,13.0,43418.0,21123.0,22295.0,3.0,90.7,3.9,0.2,0.5,0.0,39658.0,20493.0,22.9,7.6
Barron,WI,0.604,0.35,22514.0,13595.0,7881.0,0.623,0.363,25346.0,15803.0,9194.0,1320.0,7.0,45358.0,22759.0,22599.0,2.4,93.8,1.2,0.8,0.7,0.0,49257.0,26935.0,11.5,3.6
Barrow,GA,0.732,0.228,28828.0,21105.0,6580.0,0.705,0.275,38017.0,26804.0,10453.0,2672.0,51.0,75099.0,37033.0,38066.0,10.0,73.0,11.1,0.1,3.6,0.0,56119.0,22978.0,13.2,6.8
Barry,MI,0.634,0.301,30265.0,19197.0,9109.0,0.654,0.32899999999999996,35914.0,23473.0,11804.0,803.0,6.0,59607.0,29958.0,29649.0,2.7,94.6,0.4,0.2,0.5,0.0,57312.0,27166.0,9.3,6.2
Barry,MO,0.782,0.18600000000000003,14604.0,11427.0,2710.0,0.797,0.18899999999999997,15598.0,12425.0,2948.0,912.0,9.0,35398.0,17782.0,17616.0,9.0,86.5,0.3,0.6,1.5,0.0,40638.0,20840.0,20.5,8.0
Bartholomew,IN,0.637,0.304,32389.0,20637.0,9841.0,0.617,0.35600000000000004,36299.0,22409.0,12934.0,1597.0,59.0,81024.0,40688.0,40336.0,6.5,83.2,1.7,0.2,6.3,0.1,57331.0,29955.0,12.4,5.0
Barton,KS,0.77,0.18100000000000002,10088.0,7766.0,1823.0,0.774,0.21,10961.0,8480.0,2302.0,803.0,7.0,27067.0,13445.0,13622.0,14.5,82.0,1.1,0.3,0.1,0.2,46070.0,26264.0,15.7,4.2
Barton,MO,0.836,0.134,5932.0,4958.0,795.0,0.85,0.139,6077.0,5168.0,844.0,453.0,4.0,11942.0,5924.0,6018.0,2.5,92.7,0.2,1.9,0.6,0.0,41184.0,24628.0,20.9,5.4
Bartow,GA,0.7609999999999999,0.209,39263.0,29879.0,8204.0,0.747,0.24,50465.0,37673.0,12091.0,3714.0,96.0,102623.0,50888.0,51735.0,8.2,78.2,10.5,0.2,0.9,0.0,52393.0,24931.0,14.2,6.0
Bastrop,TX,0.5770000000000001,0.374,28250.0,16314.0,10555.0,0.5579999999999999,0.42100000000000004,36709.0,20486.0,15452.0,2023.0,32.0,80306.0,40845.0,39461.0,36.0,53.7,7.7,0.4,0.9,0.0,59185.0,25172.0,13.3,7.7
Bates,MO,0.748,0.20199999999999999,8021.0,6000.0,1617.0,0.782,0.198,8435.0,6595.0,1672.0,271.0,8.0,16405.0,8010.0,8395.0,2.1,94.5,1.2,0.4,0.2,0.1,45605.0,25873.0,14.3,5.2
Bath,KY,0.672,0.297,4583.0,3082.0,1361.0,0.708,0.28,5627.0,3986.0,1573.0,138.0,1.0,12189.0,6012.0,6177.0,1.5,95.4,1.0,0.1,0.3,0.0,38763.0,20059.0,24.0,7.8
Bath,VA,0.69,0.26899999999999996,2243.0,1548.0,603.0,0.726,0.268,2513.0,1824.0,674.0,26.0,0.0,4458.0,2311.0,2147.0,5.7,85.3,2.7,0.0,0.3,0.0,44483.0,28195.0,9.3,9.1
Baxter,AR,0.743,0.21100000000000002,19730.0,14655.0,4163.0,0.754,0.221,20968.0,15810.0,4625.0,776.0,11.0,41093.0,19857.0,21236.0,2.1,95.1,0.2,0.5,0.4,0.0,40072.0,24737.0,12.6,5.8
Bay,FL,0.7120000000000001,0.249,87151.0,62010.0,21689.0,0.7090000000000001,0.275,93131.0,66063.0,25572.0,6879.0,134.0,180117.0,89542.0,90575.0,6.0,77.3,10.7,0.7,2.3,0.0,50283.0,26742.0,15.4,6.4
Bay,MI,0.535,0.409,52932.0,28327.0,21641.0,0.547,0.43700000000000006,60985.0,33347.0,26653.0,1602.0,65.0,105350.0,51875.0,53475.0,5.2,90.4,1.5,0.2,0.6,0.0,45983.0,25462.0,16.3,7.4
Bayfield,WI,0.435,0.522,9491.0,4125.0,4953.0,0.424,0.565,10880.0,4617.0,6147.0,280.0,2.0,15004.0,7642.0,7362.0,1.7,85.0,0.6,10.0,0.5,0.0,50110.0,28272.0,11.0,5.5
Baylor,TX,0.8490000000000001,0.128,1492.0,1267.0,191.0,0.88,0.107,1680.0,1478.0,179.0,46.0,3.0,3602.0,1740.0,1862.0,10.1,83.8,3.2,0.0,0.0,0.0,36157.0,30820.0,13.1,2.3
Beadle,SD,0.6579999999999999,0.282,6772.0,4455.0,1912.0,0.679,0.298,7081.0,4808.0,2107.0,1397.0,15.0,18163.0,9219.0,8944.0,9.1,79.5,0.4,1.4,9.3,0.0,48995.0,24950.0,23.7,2.1
Bear Lake,ID,0.752,0.087,2928.0,2203.0,255.0,0.875,0.109,3215.0,2814.0,350.0,77.0,1.0,5942.0,2928.0,3014.0,4.1,93.7,0.8,0.2,0.7,0.0,50603.0,24411.0,14.5,3.7
Beaufort,NC,0.614,0.369,23599.0,14478.0,8699.0,0.626,0.366,26128.0,16352.0,9575.0,1442.0,45.0,47316.0,22596.0,24720.0,7.6,65.8,25.6,0.0,0.1,0.0,41101.0,24657.0,19.1,9.0
Beaufort,SC,0.5489999999999999,0.406,72770.0,39986.0,29577.0,0.544,0.444,97835.0,53194.0,43419.0,6214.0,93.0,179316.0,88524.0,90792.0,11.3,67.4,18.1,0.2,1.2,0.1,60603.0,34966.0,11.9,6.3
Beauregard,LA,0.812,0.159,15078.0,12238.0,2393.0,0.83,0.155,16357.0,13575.0,2542.0,1086.0,40.0,36598.0,18631.0,17967.0,3.7,80.0,12.7,0.6,0.4,0.0,47350.0,24551.0,17.3,7.4
Beaver,OK,0.888,0.079,2237.0,1987.0,176.0,0.904,0.087,2178.0,1968.0,190.0,99.0,1.0,5445.0,2701.0,2744.0,22.1,76.4,0.1,0.6,0.0,0.0,52571.0,25935.0,11.7,3.9
Beaver,PA,0.583,0.382,79036.0,46081.0,30225.0,0.581,0.406,93083.0,54108.0,37747.0,2343.0,140.0,168161.0,81606.0,86555.0,1.5,89.7,5.9,0.0,0.5,0.0,53981.0,29162.0,10.8,5.6
Beaver,UT,0.74,0.106,2484.0,1838.0,264.0,0.8690000000000001,0.11599999999999999,3076.0,2673.0,356.0,0.0,0.0,6414.0,3296.0,3118.0,10.9,88.7,0.0,0.1,0.2,0.0,47878.0,21128.0,10.5,4.7
Beaverhead,MT,0.691,0.23800000000000002,4694.0,3243.0,1115.0,0.693,0.284,5661.0,3923.0,1608.0,284.0,1.0,9360.0,4694.0,4666.0,4.2,91.3,0.1,2.0,0.6,0.0,43880.0,28420.0,16.1,4.6
Becker,MN,0.637,0.305,17090.0,10880.0,5208.0,0.6409999999999999,0.33899999999999997,19418.0,12452.0,6592.0,696.0,4.0,33552.0,16672.0,16880.0,1.9,86.6,0.5,7.4,0.6,0.0,55884.0,28525.0,12.7,3.6
Beckham,OK,0.835,0.127,7529.0,6287.0,958.0,0.851,0.132,7948.0,6767.0,1048.0,949.0,11.0,22971.0,12263.0,10708.0,14.2,75.7,3.3,1.4,0.9,0.1,49625.0,23883.0,12.6,4.6
Bedford,PA,0.828,0.154,23504.0,19455.0,3613.0,0.835,0.158,27574.0,23025.0,4367.0,462.0,7.0,48891.0,24404.0,24487.0,1.1,96.9,0.4,0.1,0.2,0.0,48703.0,24219.0,13.6,5.9
Bedford,TN,0.7490000000000001,0.221,15300.0,11455.0,3384.0,0.752,0.233,19039.0,14317.0,4443.0,1830.0,23.0,46854.0,23127.0,23727.0,11.8,77.8,6.6,0.1,0.4,0.1,47117.0,22953.0,16.9,5.6
Bedford,VA,0.725,0.231,42186.0,30578.0,9733.0,0.7340000000000001,0.251,48484.0,35600.0,12176.0,1308.0,18.0,77319.0,38012.0,39307.0,2.0,88.2,7.0,0.1,1.3,0.0,59405.0,30633.0,8.9,4.4
Bee,TX,0.561,0.40700000000000003,8458.0,4743.0,3443.0,0.638,0.349,9405.0,5999.0,3280.0,1868.0,39.0,32729.0,19883.0,12846.0,58.2,32.2,8.2,0.5,0.5,0.0,45415.0,17504.0,19.7,6.3
Bell,KY,0.799,0.177,9718.0,7764.0,1720.0,0.81,0.17800000000000002,10044.0,8140.0,1789.0,825.0,17.0,27469.0,13385.0,14084.0,0.3,94.5,3.3,0.1,0.2,0.0,23558.0,14754.0,38.0,9.0
Bell,TX,0.551,0.4,93999.0,51780.0,37608.0,0.5329999999999999,0.445,125867.0,67113.0,56032.0,6560.0,100.0,336506.0,168147.0,168359.0,24.0,47.2,21.0,0.3,2.8,0.7,52583.0,25017.0,14.3,8.3
Belmont,OH,0.679,0.28300000000000003,30537.0,20729.0,8652.0,0.71,0.27699999999999997,32534.0,23092.0,9007.0,885.0,27.0,68889.0,35167.0,33722.0,0.9,93.0,4.1,0.2,0.4,0.0,46484.0,25326.0,14.1,6.8
Beltrami,MN,0.506,0.408,21316.0,10783.0,8688.0,0.505,0.473,24131.0,12188.0,11426.0,1016.0,11.0,45847.0,22775.0,23072.0,2.2,72.5,0.9,20.4,0.8,0.1,45923.0,23748.0,19.0,8.7
Ben Hill,GA,0.63,0.354,5923.0,3734.0,2098.0,0.627,0.365,6560.0,4110.0,2392.0,887.0,34.0,17272.0,8259.0,9013.0,6.0,56.5,36.2,0.0,0.2,0.0,32344.0,16635.0,30.4,5.2
Benewah,ID,0.74,0.18600000000000003,4192.0,3101.0,780.0,0.78,0.19699999999999998,4972.0,3878.0,977.0,188.0,3.0,9050.0,4568.0,4482.0,3.4,84.7,0.2,8.1,1.0,0.2,43472.0,23120.0,15.8,9.6
Bennett,SD,0.58,0.359,1149.0,666.0,412.0,0.5870000000000001,0.39399999999999996,1183.0,694.0,466.0,220.0,5.0,3440.0,1567.0,1873.0,7.3,31.0,0.2,47.2,0.2,0.0,45725.0,15287.0,38.1,13.5
Bennington,VT,0.36200000000000004,0.584,16345.0,5925.0,9539.0,0.349,0.616,7096.0,2473.0,4369.0,142.0,1.0,36054.0,17689.0,18365.0,1.8,94.7,0.8,0.1,0.4,0.0,52251.0,31313.0,12.8,4.4
Benson,ND,0.478,0.434,1940.0,927.0,842.0,0.5579999999999999,0.419,1961.0,1094.0,822.0,557.0,10.0,6875.0,3520.0,3355.0,0.9,41.3,0.0,55.7,0.1,0.0,44500.0,21658.0,33.3,6.5
Bent,CO,0.616,0.307,1892.0,1166.0,581.0,0.659,0.324,2229.0,1468.0,723.0,18.0,0.0,5806.0,3767.0,2039.0,32.0,60.8,6.1,0.5,0.4,0.0,32500.0,14028.0,24.5,9.3
Benton,AR,0.629,0.289,96556.0,60751.0,27894.0,0.618,0.35200000000000004,119166.0,73605.0,41894.0,8619.0,125.0,251823.0,124632.0,127191.0,16.3,74.2,1.6,1.4,3.7,0.5,61271.0,30611.0,10.5,3.1
Benton,IA,0.601,0.341,13690.0,8226.0,4672.0,0.628,0.35200000000000004,14627.0,9179.0,5156.0,733.0,4.0,25646.0,12786.0,12860.0,1.4,96.6,0.7,0.1,0.3,0.0,64061.0,32356.0,8.7,3.6
Benton,IN,0.706,0.235,3654.0,2579.0,860.0,0.731,0.245,4115.0,3007.0,1009.0,123.0,1.0,8685.0,4349.0,4336.0,5.1,92.8,0.9,0.0,0.2,0.0,49183.0,23652.0,14.9,4.2
Benton,MN,0.6459999999999999,0.28300000000000003,19911.0,12872.0,5640.0,0.647,0.32799999999999996,22219.0,14382.0,7281.0,1134.0,14.0,39360.0,19652.0,19708.0,2.2,91.5,2.8,0.3,1.1,0.0,53574.0,27018.0,14.1,4.2
Benton,MO,0.753,0.21100000000000002,9584.0,7212.0,2024.0,0.774,0.20800000000000002,10478.0,8106.0,2179.0,504.0,7.0,18918.0,9308.0,9610.0,1.9,95.3,0.4,0.4,0.1,0.0,35097.0,20163.0,18.6,9.7
Benton,MS,0.561,0.429,3996.0,2240.0,1713.0,0.6,0.39,4257.0,2553.0,1661.0,376.0,11.0,8306.0,4257.0,4049.0,2.5,60.2,36.6,0.0,0.0,0.0,40605.0,18599.0,20.2,13.7
Benton,OR,0.28600000000000003,0.624,45577.0,13030.0,28431.0,0.282,0.679,52719.0,14853.0,35780.0,465.0,6.0,88249.0,44598.0,43651.0,7.1,81.3,1.0,0.5,6.6,0.3,54682.0,30873.0,20.7,6.7
Benton,TN,0.746,0.233,6322.0,4715.0,1474.0,0.7809999999999999,0.21,7250.0,5661.0,1526.0,441.0,10.0,16154.0,7794.0,8360.0,2.2,93.2,3.4,0.3,0.0,0.0,33702.0,21282.0,22.3,9.1
Benton,WA,0.597,0.32899999999999996,70499.0,42071.0,23160.0,0.5920000000000001,0.377,100997.0,59746.0,38081.0,5385.0,135.0,190529.0,95438.0,95091.0,20.8,71.6,1.4,0.6,2.5,0.1,63001.0,30511.0,13.4,6.0
Benzie,MI,0.542,0.402,10221.0,5539.0,4108.0,0.5379999999999999,0.447,12259.0,6600.0,5480.0,145.0,2.0,17462.0,8694.0,8768.0,2.4,93.9,0.3,1.4,0.4,0.0,53185.0,26790.0,10.0,6.5
Bergen,NJ,0.425,0.545,383965.0,163220.0,209251.0,0.408,0.578,448647.0,182831.0,259358.0,25526.0,2063.0,937920.0,454204.0,483716.0,18.9,57.8,5.3,0.1,16.2,0.0,91572.0,46601.0,7.2,5.2
Berkeley,SC,0.56,0.386,78919.0,44223.0,30492.0,0.5489999999999999,0.433,104458.0,57397.0,45223.0,6232.0,95.0,204632.0,101773.0,102859.0,6.3,64.0,23.9,0.4,2.3,0.1,56697.0,27010.0,12.8,6.4
Berkeley,WV,0.66,0.287,42770.0,28210.0,12287.0,0.652,0.327,49146.0,32062.0,16075.0,1692.0,18.0,111610.0,54961.0,56649.0,4.0,84.6,7.2,0.1,1.1,0.1,59480.0,27658.0,13.0,8.3
Berks,PA,0.529,0.42700000000000005,175934.0,93094.0,75169.0,0.534,0.452,198260.0,105941.0,89530.0,9648.0,425.0,415500.0,204283.0,211217.0,19.6,73.2,4.1,0.1,1.4,0.0,59580.0,29041.0,13.6,7.3
Bernalillo,NM,0.345,0.522,272004.0,93874.0,141960.0,0.36700000000000005,0.609,315332.0,115674.0,192042.0,11859.0,212.0,674855.0,330743.0,344112.0,49.5,39.5,2.5,4.0,2.3,0.1,50386.0,28340.0,18.0,6.7
Berrien,GA,0.8240000000000001,0.159,6563.0,5408.0,1041.0,0.8290000000000001,0.16399999999999998,7743.0,6419.0,1269.0,503.0,14.0,19014.0,9297.0,9717.0,4.9,82.3,10.8,0.2,1.0,0.0,38297.0,18064.0,23.7,9.4
Berrien,MI,0.5379999999999999,0.41,71882.0,38646.0,29496.0,0.528,0.45399999999999996,82378.0,43518.0,37438.0,2985.0,86.0,154948.0,75835.0,79113.0,5.2,75.1,14.6,0.3,1.9,0.0,47132.0,27505.0,17.2,7.3
Bertie,NC,0.371,0.622,9380.0,3476.0,5837.0,0.39,0.604,9676.0,3778.0,5846.0,737.0,20.0,19913.0,10057.0,9856.0,2.1,34.3,61.6,0.6,0.6,0.0,31287.0,18319.0,22.0,12.7
Bexar,TX,0.41,0.545,586038.0,240161.0,319191.0,0.402,0.583,756021.0,303871.0,440823.0,66064.0,1414.0,1892004.0,932577.0,959427.0,59.8,28.4,7.0,0.2,2.6,0.1,53999.0,26158.0,16.4,6.1
Bibb,AL,0.77,0.214,8748.0,6733.0,1874.0,0.784,0.207,9573.0,7508.0,1982.0,878.0,15.0,22580.0,12251.0,10329.0,2.4,74.6,22.0,0.4,0.0,0.0,43404.0,20911.0,15.2,8.2
Bibb,GA,0.387,0.589,58327.0,22589.0,34383.0,0.375,0.614,70802.0,26585.0,43468.0,6707.0,200.0,153923.0,72312.0,81611.0,3.2,39.3,54.0,0.2,1.9,0.0,38183.0,23426.0,26.7,10.4
Bienville,LA,0.536,0.447,7005.0,3756.0,3129.0,0.552,0.435,7050.0,3891.0,3067.0,623.0,35.0,13806.0,6692.0,7114.0,1.7,54.3,41.5,0.1,0.0,0.0,34077.0,22701.0,25.3,7.4
Big Horn,MT,0.44,0.494,4168.0,1833.0,2061.0,0.46799999999999997,0.514,4669.0,2185.0,2401.0,1400.0,38.0,13290.0,6566.0,6724.0,5.6,27.7,0.1,65.0,0.1,0.0,47276.0,17905.0,26.8,15.9
Big Horn,WY,0.8009999999999999,0.11699999999999999,5079.0,4067.0,594.0,0.836,0.13699999999999998,5752.0,4806.0,788.0,263.0,7.0,11920.0,6015.0,5905.0,8.8,88.2,0.6,0.9,0.4,0.1,51716.0,23724.0,13.0,4.7
Big Stone,MN,0.589,0.337,2729.0,1607.0,921.0,0.627,0.354,2972.0,1862.0,1052.0,177.0,1.0,5039.0,2489.0,2550.0,1.4,98.0,0.3,0.0,0.0,0.0,48299.0,29035.0,11.7,2.8
Billings,ND,0.831,0.098,592.0,492.0,58.0,0.852,0.113,635.0,541.0,72.0,34.0,0.0,983.0,566.0,417.0,4.1,94.4,0.9,0.6,0.0,0.0,91518.0,44683.0,10.3,3.9
Bingham,ID,0.6559999999999999,0.17600000000000002,16625.0,10907.0,2924.0,0.7609999999999999,0.205,20094.0,15295.0,4124.0,1664.0,23.0,45369.0,22732.0,22637.0,17.9,74.0,0.3,4.9,0.9,0.0,51307.0,20720.0,13.1,5.2
Black Hawk,IA,0.433,0.506,63221.0,27382.0,32006.0,0.445,0.535,66549.0,29623.0,35621.0,6448.0,103.0,132960.0,65251.0,67709.0,4.2,82.2,8.8,0.2,2.1,0.2,50916.0,27669.0,15.9,5.3
Blackford,IN,0.695,0.258,4822.0,3349.0,1243.0,0.7170000000000001,0.257,5354.0,3838.0,1376.0,287.0,6.0,12214.0,6047.0,6167.0,1.5,96.0,0.2,0.2,0.5,0.0,40622.0,22328.0,12.8,6.8
Bladen,NC,0.541,0.446,15743.0,8511.0,7021.0,0.5660000000000001,0.428,17009.0,9623.0,7281.0,1105.0,19.0,34130.0,16241.0,17889.0,7.5,54.2,34.4,2.3,0.0,0.0,32396.0,20839.0,24.5,7.9
Blaine,ID,0.311,0.598,10723.0,3340.0,6416.0,0.303,0.6709999999999999,13288.0,4031.0,8919.0,916.0,7.0,21583.0,11040.0,10543.0,21.0,76.5,0.3,0.0,1.0,0.0,58835.0,32736.0,14.8,3.7
Blaine,MT,0.47600000000000003,0.449,2645.0,1259.0,1187.0,0.47100000000000003,0.509,3121.0,1469.0,1589.0,349.0,7.0,6646.0,3316.0,3330.0,2.5,46.2,0.2,49.1,0.0,0.2,35506.0,17059.0,32.7,16.8
Blaine,NE,0.872,0.096,313.0,273.0,30.0,0.883,0.11,317.0,280.0,35.0,4.0,0.0,502.0,256.0,246.0,0.0,98.0,0.0,0.0,0.6,1.4,52000.0,28503.0,9.8,1.1
Blaine,OK,0.76,0.187,3793.0,2884.0,711.0,0.804,0.17600000000000002,3901.0,3136.0,688.0,225.0,1.0,9680.0,5070.0,4610.0,9.8,74.0,3.9,6.9,0.1,0.0,46362.0,22823.0,15.0,3.6
Blair,PA,0.715,0.252,52029.0,37224.0,13093.0,0.7120000000000001,0.278,62784.0,44714.0,17425.0,1456.0,32.0,124736.0,61106.0,63630.0,1.2,94.8,1.5,0.0,0.7,0.0,45664.0,25531.0,15.2,5.2
Blanco,TX,0.743,0.21899999999999997,5669.0,4212.0,1244.0,0.732,0.257,7419.0,5429.0,1905.0,163.0,6.0,11089.0,5576.0,5513.0,19.1,77.6,0.0,0.0,0.6,0.0,58500.0,31249.0,10.8,5.7
Bland,VA,0.823,0.145,3124.0,2572.0,453.0,0.835,0.153,3475.0,2903.0,532.0,79.0,5.0,6524.0,3617.0,2907.0,0.5,94.3,4.8,0.0,0.0,0.0,46927.0,23505.0,8.3,6.7
Bleckley,GA,0.753,0.222,4934.0,3717.0,1094.0,0.758,0.23,5706.0,4328.0,1311.0,515.0,27.0,12779.0,5909.0,6870.0,2.7,68.8,27.7,0.1,0.2,0.0,40688.0,20667.0,23.0,7.7
Bledsoe,TN,0.779,0.193,4650.0,3621.0,896.0,0.821,0.16899999999999998,5758.0,4725.0,971.0,1047.0,4.0,14413.0,8385.0,6028.0,2.1,89.2,4.0,1.1,0.3,0.0,40450.0,21402.0,20.7,8.4
